"Post Title",sell_number,car_number,color,fuel,image,km,price,title,trans,year,auction_name,vin,score
"[BMW] X1(2세대) 18d xDrive",6024,69나0222,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F5100%2Fcarimg%2F2509%2FD250900856%2FD250900856_02_03.jpg%3F20250910132051&type=m&w=800&h=500&quality=90&ttype=jpg,130433,1230,"[BMW] X1(2세대) 18d xDrive",A/T,2016,"현대 경매장",WBAHT9101G5F14272,"A / 7"
"[테슬라] 모델 Y AWD 롱 레인지",6025,20어6860,,전기,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F5100%2Fcarimg%2F2509%2FD250900144%2FD250900144_02_03.jpg%3F20250910134755&type=m&w=800&h=500&quality=90&ttype=jpg,74532,4000,"[테슬라] 모델 Y AWD 롱 레인지",A/T,2022,"현대 경매장",7SAYGDEE9NF423066,"A / 7"
"[벤츠] S클래스(6세대) S350 d 4매틱",6026,14라0377,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F5100%2Fcarimg%2F2509%2FD250900789%2FD250900789_02_03.jpg%3F20250910164754&type=m&w=800&h=500&quality=90&ttype=jpg,162499,1900,"[벤츠] S클래스(6세대) S350 d 4매틱",A/T,2016,"현대 경매장",WDDUF3DB0GA214638,"B / 2"
"[테슬라] 모델 3 EV AWD 롱 레인지",6027,27누4719,,전기,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F5100%2Fcarimg%2F2509%2FD250900126%2FD250900126_02_03.jpg%3F20250910164730&type=m&w=800&h=500&quality=90&ttype=jpg,76243,2820,"[테슬라] 모델 3 EV AWD 롱 레인지",A/T,2021,"현대 경매장",5YJ3E1EB9MF947415,"A / 5"
"[폭스바겐] 티구안(2세대) 2.0 TDI 프리미엄",6028,311모2288,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F5100%2Fcarimg%2F2509%2FD250900636%2FD250900636_02_03.jpg%3F20250910172202&type=m&w=800&h=500&quality=90&ttype=jpg,138786,1405,"[폭스바겐] 티구안(2세대) 2.0 TDI 프리미엄",A/T,2020,"현대 경매장",WVGZZZ5NZLW862813,"A / 3"
"[벤츠] C클래스(4세대) C200 카브리올레",5014,253수6405,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F3100%2Fcarimg%2F2509%2FC250900431%2FC250900431_02_03.jpg%3F20250908152105&type=m&w=800&h=500&quality=90&ttype=jpg,148099,2070,"[벤츠] C클래스(4세대) C200 카브리올레",A/T,2021,"현대 경매장",W1KWK8AB0MG084861,"A / 4"
"[벤츠] C클래스(4세대) C200 카브리올레",5015,253수6404,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F3100%2Fcarimg%2F2509%2FC250900432%2FC250900432_02_03.jpg%3F20250908145102&type=m&w=800&h=500&quality=90&ttype=jpg,141694,2320,"[벤츠] C클래스(4세대) C200 카브리올레",A/T,2021,"현대 경매장",W1KWK8AB2MG095408,"A / 6"
"[폭스바겐] 골프(7세대) 2.0 TDI",5016,40마9913,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F3100%2Fcarimg%2F2509%2FC250900097%2FC250900097_02_03.jpg%3F20250908151133&type=m&w=800&h=500&quality=90&ttype=jpg,131781,450,"[폭스바겐] 골프(7세대) 2.0 TDI",A/T,2014,"현대 경매장",WVWZZZAUZEW394440,"A / 5"
"[벤츠] C클래스(4세대) C200 카브리올레",5017,253수6492,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F3100%2Fcarimg%2F2509%2FC250900430%2FC250900430_02_03.jpg%3F20250908144210&type=m&w=800&h=500&quality=90&ttype=jpg,140196,2220,"[벤츠] C클래스(4세대) C200 카브리올레",A/T,2021,"현대 경매장",W1KWK8AB5MG090820,"A / 4"
"[테슬라] 모델 Y RWD",5018,34보3268,,전기,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F3100%2Fcarimg%2F2509%2FC250900700%2FC250900700_02_03.jpg%3F20250909150219&type=m&w=800&h=500&quality=90&ttype=jpg,2601,4220,"[테슬라] 모델 Y RWD",A/T,2025,"현대 경매장",LRWYGCFS6SC932713,"A / 7"
"[볼보] XC40 2.0 B4 AWD 인스크립션",5019,383누3321,,하이브리드,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F3100%2Fcarimg%2F2509%2FC250900705%2FC250900705_02_03.jpg%3F20250910092752&type=m&w=800&h=500&quality=90&ttype=jpg,48895,2800,"[볼보] XC40 2.0 B4 AWD 인스크립션",A/T,2021,"현대 경매장",YV1XZK92CM2403298,"A / 7"
"[벤츠] E클래스(5세대) E300 4매틱 아방가르드",5020,38마8409,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F3100%2Fcarimg%2F2509%2FC250900701%2FC250900701_02_03.jpg%3F20250910102734&type=m&w=800&h=500&quality=90&ttype=jpg,78025,2820,"[벤츠] E클래스(5세대) E300 4매틱 아방가르드",A/T,2019,"현대 경매장",WDDZF4KB9KA671133,"A / 6"
"[BMW] 5시리즈(6세대) 528i 럭셔리",5021,28마6688,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F3100%2Fcarimg%2F2509%2FC250900781%2FC250900781_02_03.jpg%3F20250909141519&type=m&w=800&h=500&quality=90&ttype=jpg,159697,880,"[BMW] 5시리즈(6세대) 528i 럭셔리",A/T,2014,"현대 경매장",WBA5A5106ED014481,"A / 7"
"[미니] 쿠퍼(3세대) 1.5 D",5022,04로1984,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F3100%2Fcarimg%2F2509%2FC250900780%2FC250900780_02_03.jpg%3F20250909142426&type=m&w=800&h=500&quality=90&ttype=jpg,106646,480,"[미니] 쿠퍼(3세대) 1.5 D",A/T,2015,"현대 경매장",WMWXN3100FT956230,"A / 7"
"[렉서스] NX 300h 슈프림",5023,32도0170,,하이브리드,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F3100%2Fcarimg%2F2509%2FC250900838%2FC250900838_02_03.jpg%3F20250910160758&type=m&w=800&h=500&quality=90&ttype=jpg,63162,2500,"[렉서스] NX 300h 슈프림",A/T,2015,"현대 경매장",JTJBJRBZ0F2029594,"A / 8"
"[지프] 그랜드 체로키(WL) 2.0 4xe 리미티드",6001,246루7421,,하이브리드,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F5100%2Fcarimg%2F2508%2FD250801756%2FD250801756_02_03.jpg%3F20250826125022&type=m&w=800&h=500&quality=90&ttype=jpg,50644,4665,"[지프] 그랜드 체로키(WL) 2.0 4xe 리미티드",A/T,2023,"현대 경매장",1C4RJYB64P8715024,"A / 6"
"[미니] 클럽맨(2세대) 2.0 D 클래식",6002,138너3663,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F5100%2Fcarimg%2F2508%2FD250802021%2FD250802021_02_03.jpg%3F20250902130645&type=m&w=800&h=500&quality=90&ttype=jpg,25332,2180,"[미니] 클럽맨(2세대) 2.0 D 클래식",A/T,2022,"현대 경매장",WMW71BB02N2P69175,"A / 6"
"[폭스바겐] 티구안(2세대) 2.0 TDI 4모션 프레스티지",6003,31수1429,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F5100%2Fcarimg%2F2509%2FD250900195%2FD250900195_02_03.jpg%3F20250905131218&type=m&w=800&h=500&quality=90&ttype=jpg,80688,1780,"[폭스바겐] 티구안(2세대) 2.0 TDI 4모션 프레스티지",A/T,2018,"현대 경매장",WVGZZZ5NZJW972766,"A / 5"
"[아우디] A4(4세대) 2.0 TDI",6004,50주2445,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F5100%2Fcarimg%2F2508%2FD250801107%2FD250801107_02_03.jpg%3F20250818141926&type=m&w=800&h=500&quality=90&ttype=jpg,280500,240,"[아우디] A4(4세대) 2.0 TDI",A/T,2013,"현대 경매장",WAUZZZ8K1DN006774,"A / 3"
"[혼다] 어코드(9세대) 2.4 EX-L",6005,02주1540,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F5100%2Fcarimg%2F2509%2FD250900480%2FD250900480_02_03.jpg%3F20250904172349&type=m&w=800&h=500&quality=90&ttype=jpg,122597,1010,"[혼다] 어코드(9세대) 2.4 EX-L",CVT,2017,"현대 경매장",1HGCR2680HA511519,"A / 5"
"[폭스바겐] CC 2.0 TDI 블루모션",6006,50너0919,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F5100%2Fcarimg%2F2508%2FD250800955%2FD250800955_02_03.jpg%3F20250904154045&type=m&w=800&h=500&quality=90&ttype=jpg,113531,6860,"[폭스바겐] CC 2.0 TDI 블루모션",A/T,2016,"현대 경매장",WVWZZZ3CZGE500738,"A / 4"
"[BMW] X1 20d xDrive",6007,54서1187,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F5100%2Fcarimg%2F2509%2FD250900693%2FD250900693_02_03.jpg%3F20250910100142&type=m&w=800&h=500&quality=90&ttype=jpg,186460,230,"[BMW] X1 20d xDrive",A/T,2010,"현대 경매장",WBAVP3100AVN15440,"A / 6"
"[벤츠] E클래스(5세대) E300e 4매틱 익스클루시브",6008,160고1554,,하이브리드,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F5100%2Fcarimg%2F2508%2FD250801996%2FD250801996_02_03.jpg%3F20250902174756&type=m&w=800&h=500&quality=90&ttype=jpg,117786,2430,"[벤츠] E클래스(5세대) E300e 4매틱 익스클루시브",A/T,2020,"현대 경매장",W1KZF5EB8LA838374,"C / 1"
"[아우디] A6(4세대) 40 TDI 콰트로 프리미엄",6009,18마0724,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F5100%2Fcarimg%2F2509%2FD250900581%2FD250900581_02_03.jpg%3F20250910130358&type=m&w=800&h=500&quality=90&ttype=jpg,140633,1010,"[아우디] A6(4세대) 40 TDI 콰트로 프리미엄",A/T,2016,"현대 경매장",WAUZZZ4G1GN054183,"A / 6"
"[벤츠] C클래스(4세대) C200",6010,100서6743,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F5100%2Fcarimg%2F2508%2FD250801627%2FD250801627_02_03.jpg%3F20250903100137&type=m&w=800&h=500&quality=90&ttype=jpg,73069,1960,"[벤츠] C클래스(4세대) C200",A/T,2020,"현대 경매장",W1KWF8AB3LR603439,"A / 4"
"[BMW] 4시리즈(1세대) 그란쿠페 420i 럭셔리 라인",6011,59저4698,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F5100%2Fcarimg%2F2509%2FD250900877%2FD250900877_02_03.jpg%3F20250910112523&type=m&w=800&h=500&quality=90&ttype=jpg,119713,1150,"[BMW] 4시리즈(1세대) 그란쿠페 420i 럭셔리 라인",A/T,2016,"현대 경매장",WBA4A1103GG325890,"A / 5"
"[BMW] X1 20d xDrive",6012,42조2583,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F5100%2Fcarimg%2F2509%2FD250900651%2FD250900651_02_03.jpg%3F20250910121429&type=m&w=800&h=500&quality=90&ttype=jpg,159576,370,"[BMW] X1 20d xDrive",A/T,2014,"현대 경매장",WBAVP9106EVV37306,"A / 5"
"[벤츠] E클래스(5세대) E300 4매틱 아방가르드",6013,23로7437,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F5100%2Fcarimg%2F2508%2FD250802037%2FD250802037_02_03.jpg%3F20250910110619&type=m&w=800&h=500&quality=90&ttype=jpg,106483,2340,"[벤츠] E클래스(5세대) E300 4매틱 아방가르드",A/T,2019,"현대 경매장",WDDZF4KB9KA544057,"A / 8"
"[현대] 제네시스DH G330 AWD 프리미엄",4201,63오7894,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F5100%2Fcarimg%2F2509%2FD250900728%2FD250900728_02_03.jpg%3F20250910174551&type=m&w=800&h=500&quality=90&ttype=jpg,167295,815,"[현대] 제네시스DH G330 AWD 프리미엄",A/T,2014,"현대 경매장",KMHGM41DDEU010928,"A / 2"
"[BMW] 5시리즈(6세대) 528i xDrive",5001,68어7006,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F3100%2Fcarimg%2F2508%2FC250800807%2FC250800807_02_03.jpg%3F20250811100450&type=m&w=800&h=500&quality=90&ttype=jpg,186518,530,"[BMW] 5시리즈(6세대) 528i xDrive",A/T,2012,"현대 경매장",WBAXH3100CDX37121,"A / 4"
"[미니] 컨트리맨 2.0 D",5002,32도4989,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F3100%2Fcarimg%2F2509%2FC250900406%2FC250900406_02_03.jpg%3F20250903101020&type=m&w=800&h=500&quality=90&ttype=jpg,114978,320,"[미니] 컨트리맨 2.0 D",A/T,2012,"현대 경매장",WMWXD3100CWM59577,"A / 3"
"[재규어] XF 2.2D 럭셔리",5003,05머4594,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F3100%2Fcarimg%2F2509%2FC250900071%2FC250900071_02_03.jpg%3F20250901141744&type=m&w=800&h=500&quality=90&ttype=jpg,208695,135,"[재규어] XF 2.2D 럭셔리",A/T,2013,"현대 경매장",SAJAA0566DDS98438,"A / 3"
"[BMW] 5시리즈(6세대) 528i",5004,274무9459,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F3100%2Fcarimg%2F2508%2FC250801688%2FC250801688_02_03.jpg%3F20250827162532&type=m&w=800&h=500&quality=90&ttype=jpg,200178,490,"[BMW] 5시리즈(6세대) 528i",A/T,2011,"현대 경매장",WBAFR110XBC858644,"A / 5"
"[BMW] 5시리즈(6세대) 528i xDrive",5005,46누7423,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F3100%2Fcarimg%2F2509%2FC250900002%2FC250900002_02_03.jpg%3F20250903163849&type=m&w=800&h=500&quality=90&ttype=jpg,108537,735,"[BMW] 5시리즈(6세대) 528i xDrive",A/T,2013,"현대 경매장",WBAXH3107DD147645,"A / 5"
"[BMW] 5시리즈(6세대) 528i",5006,47라3690,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F3100%2Fcarimg%2F2508%2FC250800467%2FC250800467_02_03.jpg%3F20250806145004&type=m&w=800&h=500&quality=90&ttype=jpg,190681,570,"[BMW] 5시리즈(6세대) 528i",A/T,2012,"현대 경매장",WBAXG3101CDW37936,"A / 7"
"[포드] 머스탱(6세대) 쿠페 2.3 프리미엄",5007,62나8678,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F3100%2Fcarimg%2F2508%2FC250801339%2FC250801339_02_03.jpg%3F20250827111200&type=m&w=800&h=500&quality=90&ttype=jpg,82702,1380,"[포드] 머스탱(6세대) 쿠페 2.3 프리미엄",A/T,2015,"현대 경매장",1FA6P8TH3F5324213,"A / 4"
"[시트로엥] DS4 1.6 e-HDI 소 시크",5008,68주4351,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F3100%2Fcarimg%2F2509%2FC250900079%2FC250900079_02_03.jpg%3F20250902134453&type=m&w=800&h=500&quality=90&ttype=jpg,93294,270,"[시트로엥] DS4 1.6 e-HDI 소 시크",A/T,2013,"현대 경매장",VF7NX9HR8DY500293,"A / 3"
"[닛산] 알티마(5세대) 2.5",5009,68오9557,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F3100%2Fcarimg%2F2509%2FC250900348%2FC250900348_02_03.jpg%3F20250903095005&type=m&w=800&h=500&quality=90&ttype=jpg,218692,395,"[닛산] 알티마(5세대) 2.5",A/T,2014,"현대 경매장",1N4AL3AP1EC289961,"A / 4"
"[BMW] 7시리즈(5세대) 740Li",5010,185너3766,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F3100%2Fcarimg%2F2508%2FC250801093%2FC250801093_02_03.jpg%3F20250820142755&type=m&w=800&h=500&quality=90&ttype=jpg,162278,360,"[BMW] 7시리즈(5세대) 740Li",A/T,2010,"현대 경매장",WBAKB4104AC426800,"B / 2"
"[미니] 컨트리맨 1.6",5011,08서3572,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F3100%2Fcarimg%2F2509%2FC250900639%2FC250900639_02_03.jpg%3F20250908151237&type=m&w=800&h=500&quality=90&ttype=jpg,96337,370,"[미니] 컨트리맨 1.6",A/T,2012,"현대 경매장",WMWZB310XCWL06655,"A / 7"
"[재규어] XF 2.2D 럭셔리",5012,50거8382,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F3100%2Fcarimg%2F2509%2FC250900643%2FC250900643_02_03.jpg%3F20250908144640&type=m&w=800&h=500&quality=90&ttype=jpg,102304,250,"[재규어] XF 2.2D 럭셔리",A/T,2012,"현대 경매장",SAJAA056XCDS58703,"A / 4"
"[벤츠] C클래스(4세대) C200",5013,14라0158,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F3100%2Fcarimg%2F2509%2FC250900143%2FC250900143_02_03.jpg%3F20250903092924&type=m&w=800&h=500&quality=90&ttype=jpg,63201,1560,"[벤츠] C클래스(4세대) C200",A/T,2016,"현대 경매장",WDDWF4CB0GF243494,"A / 7"
"[현대] 더 뉴그랜저IG 가솔린 2.5 프리미엄 초이스",4192,141우9585,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F5100%2Fcarimg%2F2509%2FD250900729%2FD250900729_02_03.jpg%3F20250910125142&type=m&w=800&h=500&quality=90&ttype=jpg,62654,2090,"[현대] 더 뉴그랜저IG 가솔린 2.5 프리미엄 초이스",A/T,2020,"현대 경매장",KMHF141DBLA391885,"A / 5"
"[기아] 올 뉴모닝 가솔린 디럭스",4193,46수3384,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F5100%2Fcarimg%2F2509%2FD250900855%2FD250900855_02_03.jpg%3F20250910170610&type=m&w=800&h=500&quality=90&ttype=jpg,142455,100,"[기아] 올 뉴모닝 가솔린 디럭스",A/T,2012,"현대 경매장",KNABX511BCT049289,"B / 1"
"[현대] 쏘나타(DN8) L2.0 렌터카 스마트",4194,261수2899,,LPG,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F5100%2Fcarimg%2F2509%2FD250900854%2FD250900854_02_03.jpg%3F20250910154644&type=m&w=800&h=500&quality=90&ttype=jpg,152601,1110,"[현대] 쏘나타(DN8) L2.0 렌터카 스마트",A/T,2020,"현대 경매장",KMHL341DBLA019519,"A / 4"
"[현대] 제네시스 BH 330 그랜드 프라임팩",4195,60거4928,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F5100%2Fcarimg%2F2509%2FD250900760%2FD250900760_02_03.jpg%3F20250910154900&type=m&w=800&h=500&quality=90&ttype=jpg,161212,360,"[현대] 제네시스 BH 330 그랜드 프라임팩",A/T,2012,"현대 경매장",KMHGA41BBCU145764,"A / 2"
"[기아] K9(KH) 3.3 GDI 노블레스 스페셜",4196,62보7857,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F5100%2Fcarimg%2F2509%2FD250900723%2FD250900723_02_03.jpg%3F20250910153835&type=m&w=800&h=500&quality=90&ttype=jpg,193940,525,"[기아] K9(KH) 3.3 GDI 노블레스 스페셜",A/T,2013,"현대 경매장",KNALU411BDS000751,"A / 3"
"[기아] 올 뉴모닝(JA) 가솔린 디럭스",4197,153누8664,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F5100%2Fcarimg%2F2509%2FD250900466%2FD250900466_02_03.jpg%3F20250910163508&type=m&w=800&h=500&quality=90&ttype=jpg,151425,315,"[기아] 올 뉴모닝(JA) 가솔린 디럭스",A/T,2020,"현대 경매장",KNAB6511BLT616461,"A / 5"
